mes_ano,tipo,evento,valor,origem
2026-01,despesa,PG.MAT.PINTURA - AMAURI TINTAS NF,23690.0,pdf_ocr
2026-01,despesa,PG.PINTURA - CLAUDECIR TEIXEIRA NF,100.0,pdf_ocr
2026-01,despesa,PG.REP.HIDRAULICO - TARCISIO NUNES NF.0022 P.2/,40.0,pdf_ocr
2026-01,despesa,PG.REPAROS - PISO AP.1105-MAURO FLORES NF29 P1/,20.0,pdf_ocr
2026-01,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 12/2025 NF,7140.0,pdf_ocr
2026-01,despesa,PG.SERV.PORTARIA - F.CORREA 12/2025 NF.O,7150.0,pdf_ocr
2026-01,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 12/2025 NF,1750.0,pdf_ocr
2026-01,despesa,REEMB.MAT.EXPEDIENTE - 01/2026 NF.:,37150.0,pdf_ocr
2026-01,despesa,TAXA AUXILIAR ADMINISTRACAO - 01/2026 NF.:,37150.0,pdf_ocr
2026-02,despesa,PG.MANUT.ELEVADOR - ORONA 01/2026 NF,7520.0,pdf_ocr
2026-02,despesa,PG.MANUTENGAO - ELETRICA-ELIAS CORREA NF,740.0,pdf_ocr
2026-02,despesa,PG.REP.GESSO - PINTURA-CLAUDECIR TEIXEIRA NF,130.0,pdf_ocr
2026-02,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 01/2026 NF,7170.0,pdf_ocr
2026-02,despesa,PG.SERV.PORTARIA - F.CORREA 01/2026 NF.O,7160.0,pdf_ocr
2026-02,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 01/2026 NF,1810.0,pdf_ocr
2026-02,despesa,REEMB.MAT.EXPEDIENTE - 02/2026 NF.:,49840.0,pdf_ocr
2026-02,despesa,TAXA AUXILIAR ADMINISTRACAO - 02/2026 NF.:,49840.0,pdf_ocr
2026-03,despesa,PG.BALCAO - COM.REQUINTE NF,1060.0,pdf_ocr
2026-03,despesa,PG.MANUT.ELEVADOR - ORONA 02/2026 NF,10270.0,pdf_ocr
2026-03,despesa,PG.MAT.PINTURA - NGP FERRAGEM NF,19910.0,pdf_ocr
2026-03,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 02/2026 NF,7300.0,pdf_ocr
2026-03,despesa,PG.SERV.PORTARIA - F.CORREA 02/2026 NF,7290.0,pdf_ocr
2026-03,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 02/2026 NF,1900.0,pdf_ocr
2026-04,despesa,PG.MANUT.ELEVADOR - ORONA 03/2026 NF,13020.0,pdf_ocr
2026-04,despesa,PG.MAT.LIMPEZA - ARMAZEM AZENHA NF,20080.0,pdf_ocr
2026-04,despesa,PG.REFORMA - ELETRICA-ELIAS CORREA NF,860.0,pdf_ocr
2026-04,despesa,PG.REP.BOMBAS - LARISSA EGRES NF,15330.0,pdf_ocr
2026-04,despesa,PG.REP.GESSO - ALINE SILVA NF.4 P.1/,20.0,pdf_ocr
2026-04,despesa,PG.REP.HIDRAULICO - CLAUDECIR TEIXEIRA NF,200.0,pdf_ocr
2026-04,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 03/2026 NF,7430.0,pdf_ocr
2026-04,despesa,PG.SERV.PORTARIA - F.CORREA 03/2026 NF,7420.0,pdf_ocr
2026-04,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 03/2026 NF,1950.0,pdf_ocr
2026-05,despesa,PG. SENSOR - NGP FERRAGEM NF,20330.0,pdf_ocr
2026-05,despesa,PG.MANUT.ELEVADOR - ORONA 04/2026 NF,15750.0,pdf_ocr
2026-05,despesa,PG.PINTURA - RIOGRANDENSE NF,2500.0,pdf_ocr
2026-05,despesa,PG.REP.BOMBAS - LARISSA EGRES NF,16230.0,pdf_ocr
2026-05,despesa,PG.REP.GESSO - ALINE SILVA NF.4 P.2/,20.0,pdf_ocr
2026-05,despesa,PG.REP.HIDRAULICO - OBRA NO DETALHE NF.7 P.1/,40.0,pdf_ocr
2026-05,despesa,PG.REPAROS - COMARTE NF,10190.0,pdf_ocr
2026-05,despesa,PG.SEGURO INCENDIO - HDI SEGUROS P.1/,60.0,pdf_ocr
2026-05,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 04/2026 NF,7600.0,pdf_ocr
2026-05,despesa,PG.SERV.PORTARIA - F.CORREA 04/2026 NF,7590.0,pdf_ocr
2026-06,despesa,PG.FECHADURA - /MATERIAL-CAPPELLETTI NF,16280.0,pdf_ocr
2026-06,despesa,PG.INSTAL.CAMERAS - ALISSON GOLLO NF,3380.0,pdf_ocr
2026-06,despesa,PG.MANUT.ELEVADOR - ORONA 05/2026 NF,18390.0,pdf_ocr
2026-06,despesa,PG.MAT.LIMPEZA - LUCIANA ZANINI NF,27280.0,pdf_ocr
2026-06,despesa,PG.MAT.PINTURA - NGP FERRAGEM NF,20880.0,pdf_ocr
2026-06,despesa,PG.PCMSO SECOVIMED - PGR PCMSO-01/,60.0,pdf_ocr
2026-06,despesa,PG.SEGURO INCENDIO - HD! SEGUROS P.2/,60.0,pdf_ocr
2026-06,despesa,PG.SERV.LIMP. - MISSAO DE PAZ 05/2026 NF,7720.0,pdf_ocr
2026-06,despesa,PG.SERV.PORTARIA - F.CORREA 05/2026 NF,7710.0,pdf_ocr
2026-06,despesa,PG.SINDICO PROF. - SINDICO FK SOLUGOES 06/2026 NF,2080.0,pdf_ocr
